Unnamed: 0,id,tipo,titulo,calle,barrio,distrito,ciudad,area,precio,precio_por_metro,caracteristicas,habitaciones,baños,referencia,anunciante,nombre_anunciante,ultima_actualizacion,tlf,url
1124,102314233,venta,Casa o chalet independiente en venta en calle Marbella s/n,Calle Marbella s/n,El Esparragal,Pedanías Norte,Murcia,"
Murcia, Murcia
",350.000€,2.593 €/m²,"[' Casa o chalet independiente', '1 planta', '135 m² construidos', '3 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Acceso y vivienda adaptados para personas con movilidad reducida']",1 planta,135 m² construidos,Modelo Lisboa II 3H,Promotora,New Villas .,Anuncio actualizado el 22 de agosto,34868355367,https://www.idealista.com/inmueble/102314233/
1125,104533341,venta,Piso en venta en avenida Ciudad de Aranjuez s/n,Avenida Ciudad de Aranjuez s/n,Zona Juan de Borbón,Norte,Murcia,"
Murcia, Murcia
",254.000€,2.791 €/m²,"['91 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Trastero', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,2 baños,1ºI,Promotora,IKONIA HOMES,Anuncio actualizado el 9 de julio,34868355502,https://www.idealista.com/inmueble/104533341/
1126,105616273,venta,Piso en venta en Santa Eulalia s/n,Santa Eulalia s/n,Santa Eulalia,Centro,Murcia,"
Murcia, Murcia
",160.000€,1.860 €/m²,"['86 m² construidos, 80 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación este, oeste', 'Construido en 1975', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,1 baño,1088,Profesional,Inmobiliaria B&C,Anuncio actualizado el 30 de julio,34868350795,https://www.idealista.com/inmueble/105616273/
1127,102000023,venta,"Piso en venta en calle San Antón, 19","Calle San Antón, 19",San Antón,Centro,Murcia,"
Murcia, Murcia
",155.000€,1.372 €/m²,"['113 m² construidos, 89 m² útiles', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/para reformar', 'Orientación norte, sur, este, oeste', 'Construido en 1963', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,1 baño,R.I.0026,Profesional,Royal Investments,Anuncio actualizado el 19 de agosto,34868355840,https://www.idealista.com/inmueble/102000023/
1128,103595411,venta,"Piso en venta en calle del Triunfo, 3 -7","Calle del Triunfo, 3 -7",San Juan,Centro,Murcia,"
Murcia, Murcia
",185.000€,1.713 €/m²,"['108 m² construidos, 95 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación este', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']",3 habitaciones,2 baños,38251699,Profesional,MPI INSTITUTO MEDIACION Y PERITACION,Anuncio actualizado el 17 de junio,34868350374,https://www.idealista.com/inmueble/103595411/
1129,104941567,venta,"Ático en venta en calle Mayor, 43","Calle Mayor, 43",El Palmar,Pedanías Oeste,Murcia,"
Murcia, Murcia
",155.000€,1.535 €/m²,"['101 m² construidos, 98 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2004', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,2 baños,R.I.0064,Profesional,Royal Investments,Anuncio actualizado el 21 de agosto,34868355840,https://www.idealista.com/inmueble/104941567/
1130,105407293,venta,Piso en venta en calle Azarbe del Papel,Calle Azarbe del Papel,Vista Alegre,Norte,Murcia,"
Murcia, Murcia
",138.000€,2.936 €/m²,"['47 m² construidos', '1 habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 1996', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']",1 habitación,1 baño,P160MN,Profesional,Murcia Norte Agrupación Inmobiliaria,Anuncio actualizado el 25 de julio,34868350006,https://www.idealista.com/inmueble/105407293/
1131,103712855,venta,Piso en venta en calle de la Gloria,Calle de la Gloria,San Juan,Centro,Murcia,"
Murcia, Murcia
",119.500€,1.494 €/m²,"['80 m² construidos, 73 m² útiles', '2 habitaciones', '1 baño', 'Terraza y balcón', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 1961', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,1 baño,MOB-003,Profesional,Murcia Norte Agrupación Inmobiliaria,Anuncio actualizado el 25 de julio,34868350006,https://www.idealista.com/inmueble/103712855/
1132,103896561,venta,Ático en venta en avenida Juan Pablo II,Avenida Juan Pablo II,Zona Juan Carlos I,Norte,Murcia,"
Murcia, Murcia
",599.000€,2.786 €/m²,"['215 m² construidos, 200 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 2007', 'Calefacción central', 'Planta 6ª exterior', 'Con ascensor']",3 habitaciones,2 baños,P156MN,Profesional,Murcia Norte Agrupación Inmobiliaria,Anuncio actualizado el 9 de agosto,34868350006,https://www.idealista.com/inmueble/103896561/
1133,103705774,venta,Casa o chalet independiente en venta en calle Arenal,Calle Arenal,Infante Juan Manuel,Sur,Murcia,"
Murcia, Murcia
",750.000€,2.149 €/m²,"[' Casa o chalet independiente', '2 plantas', '349 m² construidos, 295 m² útiles', '4 habitaciones', '4 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2019', 'Calefacción individual']",2 plantas,"349 m² construidos, 295 m² útiles",S155MN,Profesional,Murcia Norte Agrupación Inmobiliaria,Anuncio actualizado el 20 de agosto,34868350006,https://www.idealista.com/inmueble/103705774/
1134,104244230,venta,"Piso en venta en calle Vicente Medina, 2","Calle Vicente Medina, 2",Javalí Viejo,Pedanías Oeste,Murcia,"
Murcia, Murcia
",115.000€,581 €/m²,"['198 m² construidos, 174 m² útiles', '5 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación norte, este', 'Construido en 1970', 'Calefacción individual', 'Planta 3ª exterior', 'Sin ascensor']",5 habitaciones,2 baños,ACB00484,Profesional,Inmobiliaria Acapulco,Anuncio actualizado el 8 de agosto,34951121605,https://www.idealista.com/inmueble/104244230/
1135,104696098,venta,Piso en venta en calle Arquitecto Emilio Perez Piñero,Calle Arquitecto Emilio Perez Piñero,Vista Alegre,Norte,Murcia,"
Murcia, Murcia
",220.000€,1.897 €/m²,"['116 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/para reformar', 'Orientación este', 'Construido en 1971', 'Planta 4ª exterior', 'Con ascensor']",3 habitaciones,2 baños,22113,Profesional,Corporación Inmobiliaria,Anuncio actualizado el 11 de julio,34868350663,https://www.idealista.com/inmueble/104696098/
1136,104158080,venta,Chalet adosado en venta en avenida Juan Carlos I,Avenida Juan Carlos I,Espinardo,Pedanías Norte,Murcia,"
Murcia, Murcia
",349.900€,1.263 €/m²,"[' Chalet adosado', '3 plantas', '277 m² construidos', '5 habitaciones', '3 baños', 'Parcela de 50 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 1990', 'Calefacción individual']",3 plantas,277 m² construidos,PA-OM349,Profesional,Francisco Jodar,Anuncio actualizado el 13 de mayo,34868350476,https://www.idealista.com/inmueble/104158080/
1137,105527403,venta,"Ático en venta en avenida Juan Carlos I, 23","Avenida Juan Carlos I, 23",Santa María de Gracia,Norte,Murcia,"
Murcia, Murcia
",625.000€,2.660 €/m²,"['235 m² construidos, 200 m² útiles', '5 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 1997', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 7ª exterior', 'Con ascensor']",5 habitaciones,2 baños,16735,Profesional,Genera,Anuncio actualizado el 8 de agosto,34865440082,https://www.idealista.com/inmueble/105527403/
1138,104691487,venta,Chalet pareado en venta en calle Agrupación Musical las Musas s/n,Calle Agrupación Musical las Musas s/n,Guadalupe,Pedanías Oeste,Murcia,"
Murcia, Murcia
",290.000€,1.933 €/m²,"[' Chalet pareado', '2 plantas', '150 m² construidos, 120 m² útiles', '3 habitaciones', '3 baños', 'Parcela de 190 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, este', 'Construido en 2017', 'Calefacción central: Gas', 'Solo acceso exterior adaptado para personas con movilidad reducida']",2 plantas,"150 m² construidos, 120 m² útiles",104691487,Profesional,Harunna Investments,Anuncio actualizado el 26 de agosto,34868350772,https://www.idealista.com/inmueble/104691487/
1139,99774965,venta,Piso en venta en calle Alonso de Ojeda,Calle Alonso de Ojeda,La Flota,Norte,Murcia,"
Murcia, Murcia
",335.000€,2.519 €/m²,"['133 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, oeste', 'Planta 2ª exterior', 'Con ascensor']",4 habitaciones,2 baños,99774965,Profesional,ZAFER INMOBILIARIA,Anuncio actualizado el 5 de agosto,34868350354,https://www.idealista.com/inmueble/99774965/
1140,101929936,venta,"Piso en venta en Gran Vía del Escultor Francisco Salzillo, 8 -10","Gran Vía del Escultor Francisco Salzillo, 8 -10",Santa Catalina-San Bartolomé,Centro,Murcia,"
Murcia, Murcia
",875.000€,3.038 €/m²,"['288 m² construidos, 250 m² útiles', '5 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, oeste', 'Construido en 2009', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']",5 habitaciones,2 baños,VA-000431,Profesional,Viviendas Con Estilo,Anuncio actualizado el 14 de agosto,34868483143,https://www.idealista.com/inmueble/101929936/
1141,105126300,venta,"Dúplex en venta en calle Juan Pérez Albaladejo, 1","Calle Juan Pérez Albaladejo, 1",Churra,Pedanías Norte,Murcia,"
Murcia, Murcia
",190.000€,950 €/m²,"['200 m² construidos, 141 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación este', 'Construido en 2009', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,2 baños,849-2,Profesional,Retamero Servicios Inmobiliarios,Anuncio actualizado el 8 de agosto,34868350484,https://www.idealista.com/inmueble/105126300/
1142,103919041,venta,"Casa o chalet independiente en venta en carril Torre Piñero, 56","Carril Torre Piñero, 56",El Palmar,Pedanías Oeste,Murcia,"
Murcia, Murcia
",700.000€,1.750 €/m²,"[' Casa o chalet independiente', '1 planta', '400 m² construidos, 280 m² útiles', '4 habitaciones', '2 baños', 'Parcela de 4.000 m²', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1990', 'No dispone de calefacción']",1 planta,"400 m² construidos, 280 m² útiles",V-700,Profesional,Viviendas Con Estilo,Anuncio actualizado el 31 de julio,34868483143,https://www.idealista.com/inmueble/103919041/
1143,103635399,venta,"Casa o chalet independiente en venta en camino Acequia de Benetucer, 21","Camino Acequia de Benetucer, 21",Llano de Brujas,Pedanías Este,Murcia,"
Murcia, Murcia
",660.000€,2.200 €/m²,"[' Casa o chalet independiente', '1 planta', '300 m² construidos, 190 m² útiles', '4 habitaciones', '3 baños', 'Parcela de 7.264 m²', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1999', 'No dispone de calefacción']",1 planta,"300 m² construidos, 190 m² útiles",v-000546,Profesional,Viviendas Con Estilo,Anuncio actualizado el 14 de agosto,34868483143,https://www.idealista.com/inmueble/103635399/
1144,98426692,venta,"Casa o chalet independiente en venta en Rm-f13, 12","RM-F13, 12",Gea y Truyols,Campo de Murcia,Murcia,"
Murcia, Murcia
",350.000€,1.458 €/m²,"[' Casa o chalet independiente', '1 planta', '240 m² construidos, 150 m² útiles', '4 habitaciones', '2 baños', 'Parcela de 3.000 m²', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2002', 'No dispone de calefacción']",1 planta,"240 m² construidos, 150 m² útiles",V-000456,Profesional,Viviendas Con Estilo,Anuncio actualizado el 26 de julio,34868483143,https://www.idealista.com/inmueble/98426692/
1145,105002137,venta,Chalet adosado en venta en Los Martínez del Puerto,Los Martínez del Puerto,Los Martínez del Puerto,Campo de Murcia,Murcia,"
Murcia, Murcia
",175.000€,709 €/m²,"[' Chalet adosado', '2 plantas', '247 m² construidos', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur, este, oeste', 'Construido en 2023', 'Calefacción individual: Bomba de frío/calor']",2 plantas,247 m² construidos,JACMLMP,Profesional,SiempreCasas .,Anuncio actualizado el 18 de junio,34868350125,https://www.idealista.com/inmueble/105002137/
1146,105601113,venta,Chalet pareado en venta en calle Petirrojo,Calle Petirrojo,Sangonera la Verde,Pedanías Oeste,Murcia,"
Murcia, Murcia
",215.000€,919 €/m²,"[' Chalet pareado', '2 plantas', '234 m² construidos', '3 habitaciones', '3 baños', 'Parcela de 193 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur, este, oeste', 'Construido en 2009']",2 plantas,234 m² construidos,105601113,Profesional,ZAFER INMOBILIARIA,Anuncio actualizado el 14 de agosto,34868350354,https://www.idealista.com/inmueble/105601113/
1147,105549131,venta,Piso en venta en paseo Ingeniero Sebastián Feringán,Paseo Ingeniero Sebastián Feringán,La Flota,Norte,Murcia,"
Murcia, Murcia
",470.000€,2.374 €/m²,"['198 m² construidos, 141 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur, este, oeste', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",4 habitaciones,3 baños,105549131,Profesional,ZAFER INMOBILIARIA,Anuncio actualizado el 5 de agosto,34868350354,https://www.idealista.com/inmueble/105549131/
1148,105404996,venta,Dúplex en venta en calle Filomena Ayuso Alpañez,Calle Filomena Ayuso Alpañez,El Palmar,Pedanías Oeste,Murcia,"
Murcia, Murcia
",169.900€,1.096 €/m²,"['155 m² construidos, 109 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Construido en 2006', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,2 baños,41508,Profesional,ALQUILOTUCASA MURCIA1,Anuncio actualizado el 12 de agosto,34868350971,https://www.idealista.com/inmueble/105404996/
1149,102987932,venta,Piso en venta en calle José Valera Romero,Calle José Valera Romero,Zona Juan Carlos I,Norte,Murcia,"
Murcia, Murcia
",274.999€,2.500 €/m²,"['110 m² construidos, 97 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 2008', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 9ª exterior', 'Con ascensor']",3 habitaciones,2 baños,719,Profesional,LIDERCASA INTERNATIONAL,Anuncio actualizado el 26 de agosto,34868355333,https://www.idealista.com/inmueble/102987932/
1150,104872112,venta,Piso en venta en Catedral,Barrio Catedral,Distrito Centro,Murcia,"Área de Murcia, Murcia",,350.000€,5.147 €/m²,"['68 m² construidos', '1 habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1970', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",1 habitación,1 baño,30-72-05715,Profesional,Abad Grupo Inmobiliario,Anuncio actualizado el 25 de julio,34868350159,https://www.idealista.com/inmueble/104872112/
1151,103720868,venta,"Piso en venta en paseo Marqués de Corvera, 19","Paseo Marqués de Corvera, 19",El Carmen,Sur,Murcia,"
Murcia, Murcia
",250.000€,1.748 €/m²,"['143 m² construidos, 110 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur, este', 'Construido en 1972', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']",4 habitaciones,2 baños,VVI52,Profesional,Ricasa Servicios Inmobiliarios,Anuncio actualizado el 24 de julio,34868350223,https://www.idealista.com/inmueble/103720868/
1152,104284559,venta,Chalet adosado en venta en calle los Almendros,Calle los Almendros,Churra,Pedanías Norte,Murcia,"
Murcia, Murcia
",310.000€,1.429 €/m²,"[' Chalet adosado', '2 plantas', '217 m² construidos, 174 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 2004', 'Solo acceso exterior adaptado para personas con movilidad reducida']",2 plantas,"217 m² construidos, 174 m² útiles",750,Profesional,CASA LIDER,Anuncio actualizado el 11 de julio,34868355333,https://www.idealista.com/inmueble/104284559/
1153,105643103,venta,Piso en venta en Santa Eulalia,Barrio Santa Eulalia,Distrito Centro,Murcia,"Área de Murcia, Murcia",,160.000€,1.951 €/m²,"['82 m² construidos, 75 m² útiles', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Trastero', 'Orientación sur, oeste', 'Construido en 1975', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,1 baño,12195AD,Profesional,VIVENTA GRUPO INMOBILIARIO,Anuncio actualizado el 23 de agosto,34868350047,https://www.idealista.com/inmueble/105643103/
1154,105646488,venta,Piso en venta en Santa Eulalia,Barrio Santa Eulalia,Distrito Centro,Murcia,"Área de Murcia, Murcia",,91.000€,1.936 €/m²,"['47 m² construidos, 40 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Construido en 1980', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']",1 habitación,1 baño,12196AD,Profesional,VIVENTA GRUPO INMOBILIARIO,Anuncio actualizado el 1 de agosto,34868350047,https://www.idealista.com/inmueble/105646488/
1155,105782798,venta,Piso en venta en La Ñora,Barrio La Ñora,Distrito Pedanías Oeste,Murcia,"Área de Murcia, Murcia",,249.000€,1.779 €/m²,"['140 m² construidos, 130 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación sur', 'Calefacción central', 'Planta 1ª exterior', 'Sin ascensor']",3 habitaciones,2 baños,J202408211,Profesional,Simihogar,Anuncio actualizado el 27 de agosto,34868355234,https://www.idealista.com/inmueble/105782798/
1156,105622406,venta,Piso en venta en Los Ramos,Barrio Los Ramos,Distrito Pedanías Este,Murcia,"Área de Murcia, Murcia",,140.000€,1.261 €/m²,"['111 m² construidos, 100 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2008', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']",4 habitaciones,2 baños,12194AD,Profesional,VIVENTA GRUPO INMOBILIARIO,Anuncio actualizado el 8 de agosto,34868350047,https://www.idealista.com/inmueble/105622406/
1157,105498346,venta,Piso en venta en La Flota,Barrio La Flota,Distrito Norte,Murcia,"Área de Murcia, Murcia",,120.000€,3.000 €/m²,"['40 m² construidos', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Orientación norte, este', 'Construido en 2002', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Sin ascensor']",1 habitación,1 baño,22310,Profesional,corporación inmobiliaria,Anuncio actualizado el 18 de julio,34868350663,https://www.idealista.com/inmueble/105498346/
1158,98889385,venta,Piso en venta en calle de la Iglesia,Calle de la Iglesia,Zona Juan de Borbón,Norte,Murcia,"
Murcia, Murcia
",300.000€,2.941 €/m²,"['102 m² construidos, 86 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2007', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,2 baños,509,Profesional,LIDERCASA INTERNATIONAL,Anuncio actualizado el 6 de marzo,34868355333,https://www.idealista.com/inmueble/98889385/
1159,105054253,venta,"Casa o chalet independiente en venta en calle De Murcia, 184","Calle De Murcia, 184",Urb. sierra golf,Barrio Jerónimo y Avileses,Distrito Campo de Murcia,"
Murcia
",130.000€,850 €/m²,"[' Casa o chalet independiente', '2 plantas', '153 m² construidos, 152 m² útiles', '2 habitaciones', '2 baños', 'Parcela de 300 m²', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Construido en 2007', 'Calefacción individual']",2 plantas,"153 m² construidos, 152 m² útiles",255,Profesional,Propertunities S.L,Anuncio actualizado el 4 de junio,34868355797,https://www.idealista.com/inmueble/105054253/
1160,105376668,venta,Piso en venta en camino Hondo,Camino Hondo,La Purísima-Barriomar,Sur,Murcia,"
Murcia, Murcia
",86.000€,896 €/m²,"['96 m² construidos, 81 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 2006', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']",3 habitaciones,2 baños,003769,Profesional,FORCA REAL ESTATE SLU,Anuncio actualizado el 30 de julio,34868355537,https://www.idealista.com/inmueble/105376668/
1161,105753079,venta,Dúplex en venta en El Esparragal,Barrio El Esparragal,Distrito Pedanías Norte,Murcia,"Área de Murcia, Murcia",,249.000€,1.060 €/m²,"['235 m² construidos', '4 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1975', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",4 habitaciones,3 baños,BREXM01584,Profesional,Brextom Properties,Anuncio actualizado el 16 de agosto,34868350254,https://www.idealista.com/inmueble/105753079/
1162,104688026,venta,Piso en venta en calle San Antón,Calle San Antón,San Antón,Centro,Murcia,"
Murcia, Murcia
",259.500€,2.495 €/m²,"['104 m² construidos, 92 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Trastero', 'Construido en 1963', 'Calefacción individual', 'Planta 8ª exterior', 'Con ascensor']",4 habitaciones,2 baños,R.I.0062,Profesional,Royal Investments,Anuncio actualizado el 21 de agosto,34868355840,https://www.idealista.com/inmueble/104688026/
1163,105249104,venta,Piso en venta en calle Victorio,Calle Victorio,Santa Eulalia,Centro,Murcia,"
Murcia, Murcia
",175.000€,1.400 €/m²,"['125 m² construidos, 119 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",4 habitaciones,2 baños,38251712,Profesional,MPI INSTITUTO MEDIACION Y PERITACION,Anuncio actualizado el 27 de agosto,34868350374,https://www.idealista.com/inmueble/105249104/
1164,104281310,venta,"Piso en venta en calle Turbintos, 20","Calle Turbintos, 20",La Alberca,Pedanías Este,Murcia,"
Murcia, Murcia
",180.000€,1.622 €/m²,"['111 m² construidos, 83 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Trastero', 'Bajo exterior', 'Con ascensor']",3 habitaciones,2 baños,2,Promotora,Yacael S.L.,Anuncio actualizado el 1 de julio,34868355545,https://www.idealista.com/inmueble/104281310/
1165,100204829,venta,"Piso en venta en calle Ramón Gallud, 6","Calle Ramón Gallud, 6",Vistabella,Centro,Murcia,"
Murcia, Murcia
",133.000€,2.180 €/m²,"['61 m² construidos, 58 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción individual: Eléctrica', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']",2 habitaciones,1 baño,RYM-1078-TIPOA,Profesional,Royal Inmobiliaria,Anuncio actualizado el 20 de junio,34868350791,https://www.idealista.com/inmueble/100204829/
1166,104281372,venta,"Piso en venta en calle Turbintos, 20","Calle Turbintos, 20",La Alberca,Pedanías Este,Murcia,"
Murcia, Murcia
",275.000€,1.871 €/m²,"['147 m² construidos, 111 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Trastero', 'Planta 1ª exterior', 'Con ascensor']",4 habitaciones,3 baños,6,Promotora,Yacael S.L.,Anuncio actualizado el 1 de julio,34868355545,https://www.idealista.com/inmueble/104281372/
1167,99966775,venta,Piso en venta en calle Rambla,Calle Rambla,Garres y Lages,Pedanías Este,Murcia,"
Murcia, Murcia
",73.500€,735 €/m²,"['100 m² construidos, 77 m² útiles', '3 habitaciones', '1 baño', 'Terraza y balcón', 'Segunda mano/para reformar', 'Armarios empotrados', 'Construido en 1985', 'Planta 2ª', 'Sin ascensor']",3 habitaciones,1 baño,LIRE-06541,Profesional,Hipoges .,Anuncio actualizado el 27 de agosto,34919380558,https://www.idealista.com/inmueble/99966775/
1168,104436232,venta,Ático en venta en calle Pico del Águila,Calle Pico del Águila,Santo Ángel,Pedanías Este,Murcia,"
Murcia, Murcia
",285.700€,2.198 €/m²,"['130 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2016', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,2 baños,V-1235,Profesional,Viviendas Con Estilo,Anuncio actualizado el 9 de agosto,34868483143,https://www.idealista.com/inmueble/104436232/
